card_id,price_radar.suggested,url_back_preprocessed_avif,url_front_preprocessed_avif,diagonal_lines,sparkle_flow,sparkle_palette,rarity,palette_source,rarity_source,sparkle_enabled,sparkle_opacity,sparkle_intensity,sparkle_size,sparkle_speed,sparkle_quantity,shimmer_enabled,shimmer_opacity,shimmer_intensity,shimmer_size,shimmer_speed,price_label_enabled,price_label_font_size,price_label_font_color
S07529-09-00024-02,15.36,https://images.gradientcollects.com/avif/4709a42e0df2b61ceb68dfbeee7c95e19c80775b8144e725873c84bde72ea877bff9bc9e20366107cbe9db714f856c5757dc235615a90547718eeba214a3c858.avif,https://images.gradientcollects.com/avif/fc49d2ddb969528dcee7f416183244bd8e96ac56a91b487dc4c1846955a1e9f97c898de54e39880df23f4813975b60916308afe5d0e2ba2c1c63055c740ebecc.avif,40,40,#6dfad6|#4cb4ff|#99e7ff,rare,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07529-09-00022-02,15.36,https://images.gradientcollects.com/avif/b02d321503c8bacda594d4cb03ae0ecfcdfc687c40951cb470ef9e47da3f6a7bd458796a588b275d098d2b62919a8e3ecd337a3318b18378afe885837cde8215.avif,https://images.gradientcollects.com/avif/94a175a4b53bb066b107684a6c02b2e082e922e33e3282975e0d1e8dabfc87bd24b8812ed96a588ecd91b8ae45fb41d40ab46cb7931157764c10bb68038d2ead.avif,40,40,#6dfad6|#4cb4ff|#99e7ff,rare,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07529-09-00023-02,15.36,https://images.gradientcollects.com/avif/58d22c6ca52799f611c3d8e9ae6ab6fe404ccf1bd0fbe5be322c1214ae9c7eb6f29787092435edaa3013ebe9256d6af5d23ff6398310da1bf4511ee4943e7416.avif,https://images.gradientcollects.com/avif/acf58f55c2e521eb0f3a400e256347ffd7be6bbb9f9f16911b422406c1608d151139c68ecb69b91a8de374f6f8c836b0f654a8c156a80ddc924d58e3bb64c94c.avif,40,40,#6dfad6|#4cb4ff|#99e7ff,rare,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07529-09-00026-02,36.75,https://images.gradientcollects.com/avif/02b776f701312229ebae1a01eeb6e44458179a9f343c503dfbb78fef13359423274aaf4727e43c7d82a87c34ebbf68af87d70baa0048e0f57ded8f0cc792648c.avif,https://images.gradientcollects.com/avif/59c887e93a6fd889711058fbc952ec606e19cfe2ae9e5d1e827519b27d222e6268d95cea0057b3ab78ff2776ed961ae9f11cc41fc799b6537e3782d75c380a61.avif,40,40,#6dfad6|#4cb4ff|#99e7ff,rare,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07529-09-00025-02,15.36,https://images.gradientcollects.com/avif/23cb14776ad2e7a953eea54ea3d3c54957445681183b325c07eb91e16aadd0c29b13f308810d0a8e5428256db106286d3ca710aa6a761c0157ac75abb11bb433.avif,https://images.gradientcollects.com/avif/d57ac4f691bd35b2dfd5f901c2b9694c388db7da5bf3db9a85f813bf236969cf368ea02e5a900acc5ffad96396c6a0a3914f1623ddcab1ceae8c670645d039c3.avif,40,40,#6dfad6|#4cb4ff|#99e7ff,rare,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07529-09-00028-02,47.12,https://images.gradientcollects.com/avif/92069b76b198f767d4a49b3fb132357f076e519b7c4e6210110e37c201c9257b6dfee0753beafa760fc5578cb059d11e06b5a550722ffd6cdb8c8900aab17dae.avif,https://images.gradientcollects.com/avif/816d37d1ce90600b8f6df3412776db8f8ffc279dd15b3d5bcd1a37301e6ef851270b0f42aae5afdc19f3ba77ec49497f5244b6192751b47271a8480888735711.avif,60,60,#cba2ff|#7196ff|#b4f3ff,epic,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07529-09-00030-02,37.63,https://images.gradientcollects.com/avif/df1ba1841d9d2aa07c4078490911b22d992fd368e9394cb2deb165f247500d0c9b65c38162d59627f44b6f84dc896212586946c5ce6f1d0d53dad1c2de0349ec.avif,https://images.gradientcollects.com/avif/17be1256f0b25fd80ea828ef2d07acc45ac754f1fd7b95d30eb18713823dad6b93f4a340bafa05b37780838e0f9eff4dd5ece80fbbef3d6d0b5018e2053f5169.avif,40,40,#6dfad6|#4cb4ff|#99e7ff,rare,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07529-09-00032-02,37.63,https://images.gradientcollects.com/avif/159b7b84481f4bbbe4bbe2020e9835965b8339d08c2da8f6acd393ee9a3f168b3106038ccfeefaaf50ed55f42a86b19cc9801c7c884b54ae19ba89e6fe065d16.avif,https://images.gradientcollects.com/avif/8cd0bd095638738b4a5aa1f13f8f46dac36bd8db69497ea00b7d0415fc7185683d211a50969a64fdf8cd29f3a733b35dd6401821f33c474e4a237f481d607815.avif,40,40,#6dfad6|#4cb4ff|#99e7ff,rare,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07529-09-00031-02,37.63,https://images.gradientcollects.com/avif/20ac7ab6b27c85ebf9a5d1e0d285a04504bd9f2fada93596da79e7ea8d9a2076ad398f532170ac72429bca1f397cf858c74c7d0c1d5382f46b69beae0cffb1a9.avif,https://images.gradientcollects.com/avif/926bd7f2e33b736c08fecb28b70a8fa42e82357c5bb6446a986c875bb258116d551e1ea20dfd6c106feaf54d52c6973d045881cca77a8dda214a8dec4d5d54b9.avif,40,40,#6dfad6|#4cb4ff|#99e7ff,rare,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07529-09-00033-02,37.63,https://images.gradientcollects.com/avif/02c959710a83885fbecc09c784e737ce8637d79bcb14b1c325815bb867de409ab0ca1f0d6e9d80cadbc8c0b73f1340330214c87e8b3430c5113d0a5586def217.avif,https://images.gradientcollects.com/avif/d43d38132e3659a695d1e668d427ce0c1b30e6f355454bc157921b835f3cd2e947b8cc6698e4968b98112f5c88170f9343941f3d8ce13e48f5db97ad4b4ee54c.avif,40,40,#6dfad6|#4cb4ff|#99e7ff,rare,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07529-09-00034-02,37.63,https://images.gradientcollects.com/avif/e2aca0a142af0058c3ed860971da1a9e58d93a8db965cc8a39c4d303eff8a14b09eb097a43dcb34aed107b37da40d0c89f15fefc17cac8765dcf68df91bc96a4.avif,https://images.gradientcollects.com/avif/20f00964f9ff56aa416ac3b8e20e233a62f657dc4eeaa8f9037947c587ceb3fb5c5c27a8a967b6e479fa8ca87f5d121a1d829ae6809e0315e75c1fe1a3ee8475.avif,40,40,#6dfad6|#4cb4ff|#99e7ff,rare,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07529-09-00035-02,37.63,https://images.gradientcollects.com/avif/fc4a50a489f5543cca1a4b0e789baef820dac45706c1bbd5668ca584ccfe54081b8ff3a4ff9285e991c20f719a7249e4bf40c99ff110c27cf10b467cd66e9104.avif,https://images.gradientcollects.com/avif/511ef4c94014a2a7d2faac0a8dd3c1877a977a0c2d672b19d95dc1b3ef5287b36114171d9b339fd6c2d401d50e8a5787ffc3f4222cc91ec971d9f2d4a9ffafe5.avif,40,40,#6dfad6|#4cb4ff|#99e7ff,rare,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07529-09-00036-02,37.63,https://images.gradientcollects.com/avif/6cf8f154ae02ff18dd50005e5dbd6a2bc7cf94d5a2459322ffa4146090060714e6facdb9dbd0db1ad943f1d26a57d21cdd0b88fb9bf30fed07868c1304090d80.avif,https://images.gradientcollects.com/avif/6fd8fcce4e4c46f3fa4135b8c45dd8609fe86f916aef9010a29c9c8b86c7c82bd152e9bd30f5259fd7bea9fda66dbcf83e233c0853c86ca6fc2918e9de1d230d.avif,40,40,#6dfad6|#4cb4ff|#99e7ff,rare,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07529-09-00037-02,37.63,https://images.gradientcollects.com/avif/df2d95bd5679a22aa0f8edcb006a10160c91f5ed91194adb03a8aef95ff117084ab424e3f6431caf0984af4cb22e5fb9ee9a03ed8305455792ca393f0996a9c4.avif,https://images.gradientcollects.com/avif/a011514d3f83746b9b3888bb455ff84df4b6a9030492a2d8672232f85ff4bedecdc261aacbc2f117e21f85e986a32813a6521e9de1d613db7c07846268c784bb.avif,40,40,#6dfad6|#4cb4ff|#99e7ff,rare,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07529-09-00038-02,37.63,https://images.gradientcollects.com/avif/0fae42646e8c7aaca7872980d6ca0ece24aeebe4566ed0adf2648a41efd8697dc27f96d32a476eaccf7a35fb673468a34ba07aea2b695895db40920ad499d156.avif,https://images.gradientcollects.com/avif/bc289f1cb3bee7eeb5c8cfc42913a34bf7af530b6d6c103c2409b0b776b7558069fffc9ebc9af12c8e4a4fd767d5b3124952006a0b94a44580cd6d4204ade641.avif,40,40,#6dfad6|#4cb4ff|#99e7ff,rare,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07529-09-00042-02,37.63,https://images.gradientcollects.com/avif/a166fdc7cf0af0ea8df1f7c62b8d015f52e792f41fb420690dc15645bfca16546a698e4a8021b47e87bee8fb3b705a35f86a23a4dad2bf93066dd5211ef8e9a5.avif,https://images.gradientcollects.com/avif/c8e61a717e1be6d077beb0c1bdf391e252b8311b6ad5e88cd14c10e723971f017151361f7f8adfa1d6bb556a867cb61e398d8a37aefc1cf8c3408ad6a13b61fe.avif,40,40,#6dfad6|#4cb4ff|#99e7ff,rare,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07529-09-00044-02,15.55,https://images.gradientcollects.com/avif/efb57f4c131ad458c51d1e58825f297d054798d5e1c3d2aef86055e2e2d786f29234e69a47d5ad7c62b54c3a7ead903d38f8df57188aa9b192e37ea6854185d6.avif,https://images.gradientcollects.com/avif/d89eebd0a1aa266cb3ffae2aaab928c242b5880d6f781bc9665de761cb097fc053337ecaf23fbf9aa85cb377b4bdfeb36710a72d56207b1fb8bb75f144e68267.avif,40,40,#6dfad6|#4cb4ff|#99e7ff,rare,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07529-09-00046-02,68.05,https://images.gradientcollects.com/avif/1654c00a652b7cb93d8d0cf7200c4692d54087bd52d9b160fbe480427d99de2709043cccde7d8ee03b15a6152da3ad3f0e85963e3e6f7a7a0ff1c6e43927e0de.avif,https://images.gradientcollects.com/avif/d72af20349e5b913a52e31cad10165e16825f62f8998002b0dfedc53a9893f38f53afa447d564b5a830d4c35b6dca4237406dd00816602efa23639d077479b3a.avif,60,60,#cba2ff|#7196ff|#b4f3ff,epic,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07529-09-00048-02,10.41,https://images.gradientcollects.com/avif/5ca1263cfdc700947fc0ec221e78dcdacf35fe27a7a149004b7a766cdba26c88e683984a728f723a1930d30c6261d70e4ed3e91c49f9308e268e80d2e6967280.avif,https://images.gradientcollects.com/avif/2000d533a027b25e30943fc7714f81ef55d8e842c6df46ea36e0fc7dd77a15ba465a5ecb602c6cdf931aa3b3fd083714ffcb42ae738334b6074ba107cc922b13.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07529-09-00051-02,8.99,https://images.gradientcollects.com/avif/f063fb6f0cd1fc1fb8afe1aa963a0a9f7e53949ac24405f9a5da2a38e380b3b1e903d6cc946d85192af99b26205591e8c01bd164d1175a8d5db098faec3acc28.avif,https://images.gradientcollects.com/avif/081ed92241fae0506cddb04c3f7e1b1f86d48157a565bda6f372c899dcdffce4802846ed026ed201b5fb3b38e96995550da25d36b07f84b3a7f602a100b42ce7.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07529-09-00053-02,31.54,https://images.gradientcollects.com/avif/a0b706d933f82e3e4fd194f37d9ac11ec6d555dc2d688a3a89cdecd0058debed8ab81e93874d96dd86c976acadb4e102e4800d7cbf15f73560b48c2a40b3da61.avif,https://images.gradientcollects.com/avif/3b249bfd0e036f61308aa700f19824eacf586e21831da8c71d1f645b2d0217465da5345a2d2be1f0cc53c3df9a13606f4e61db5645fa042bfb9d5bf03776d895.avif,40,40,#6dfad6|#4cb4ff|#99e7ff,rare,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07529-09-00054-02,31.54,https://images.gradientcollects.com/avif/7c4dade5929923236b1d66836d181c3d914359a5a501739637fce4ce4f428dac238cc7594bcdd79302d9a6d94fab36bac8e5bc76e871f22d64d9cbe820e591fc.avif,https://images.gradientcollects.com/avif/2fb2d45cefbe28e84ea7cec127c08f4f6de30c029191d1b1aa09b1c2a18633c1595bcb9c14db9e5a056efdcf832f3c15f6f91febc1b69d7db0dbf361c9c1ee20.avif,40,40,#6dfad6|#4cb4ff|#99e7ff,rare,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07529-09-00058-02,11.16,https://images.gradientcollects.com/avif/ba43c81e7f1f032135e8628401751de9ec0bce00bdb5e4914ec1bccffc352ca4f830cf2652ec269629e235b41f17aa9d570d32d6a217e8c07462bc01228b49d3.avif,https://images.gradientcollects.com/avif/11f02d20c9c2aa605f8240714eb4c08b1b9e906b2e43f2c4cec6f9b50fa92a0852ceca473b6ea63651a74244add14f1cadc3206e3ba0faf7fa9678d5f6985127.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07529-09-00057-02,95.53,https://images.gradientcollects.com/avif/6c5a71b62d5d3e8d1877689fd68fa525506759b972d7f7b0038b25653d8994ea52770d7ced279c769139f75fa1359a474d610ebe7850af31a7daeeb64d207c9c.avif,https://images.gradientcollects.com/avif/887d0694ef7408a1ceafa9a087f47d934ad05791d62bf2c995718d5c18e5989c9791d39e9986a2593685f641285a3cddd5c9925cebdf535b65c543af94448628.avif,80,80,#ffb5e3|#ff7d7d|#ffd470,legendary,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07529-09-00060-02,11.16,https://images.gradientcollects.com/avif/6d7cd9b5be589ee583c3951cd09b0dd0322e67431f743c37f3842cd6914286c60d7dc84925ec27e053acc175f8529b0b7d6a9fa904a4b200af50e8c6d7be4174.avif,https://images.gradientcollects.com/avif/8ff00f9de46ef0a5a64f70b2741338edf7373b10d1f914f13fa231d650181cbe0baf09ab58fc1c12b2ccdadc861b1790b67f68cea5958147fe058a0193143184.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07529-09-00061-02,11.16,https://images.gradientcollects.com/avif/336c41ef9614bebba8e3b0ad0769fdfaea3c4878ded301b4d7fba47a960d415f3f2ec1e5b949f0e34780b84c66f6e24110d6a8eddb5b4562da0846d3a19f2b53.avif,https://images.gradientcollects.com/avif/d1eecba20e8603809a1f46efc8565de6d8000431ac4a7c7798e81818e11455c9176b18e9846d31d8039c8dd90118819a29ae4e730ec069c24b32e723f7de9d6d.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07529-09-00062-02,11.16,https://images.gradientcollects.com/avif/ebd352205822ca3bfc8d74b60cc5762b3d16ca151da55cf7cd035b50bd2394d29744c50c1df30368f43b20daf43bd980bc74ef4b3bf7626f2e594d4c60611e37.avif,https://images.gradientcollects.com/avif/0a1768f3ecd53c52331f56254a71fec939595c39bcd018370a44eb6db696ca528f3c2766f68d0835afd39b9731e653a7d0c6e75198b165c082617d07c915bdbb.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07529-09-00065-02,11.16,https://images.gradientcollects.com/avif/3b86ce9566f3e8fd97bcc4d71ae0f47de1052af2e4bab0e261280fae06d2429a8afde9fa990c271875b1c22d579f951981c04e39cae55c9ac8a1dda915953e7f.avif,https://images.gradientcollects.com/avif/a19f083cb254612d14bb6dce57954ef2c623d6567bac9685ff3a92af5c70516eb9f5baabbed4bcb2ce3bda7fd98f53743803db3a9bbf1f7258c6c21adaccfb38.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07529-09-00069-02,11.16,https://images.gradientcollects.com/avif/696f4c7c8b9645f132a26615e580707f2f726105691107dd1c406ae5cd243620f64b5d61404ea36def59a61326d55d38ca9564f8ae57c145bd61e7f6bc9bcd89.avif,https://images.gradientcollects.com/avif/5d375c73a2cb4b012f32b7d8e940a69071cf05b639e5e11b5f764b3db004388f264a9c40024aeaaf92b278911783ff8e9c9c9c9c515c360d220dc87f52e1c828.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07529-09-00072-02,11.16,https://images.gradientcollects.com/avif/3ec964b89892e8718f2e153b14b797d5c2b6f015526b6832ea944031e32a9c0dcc0e9ba0452a6355ba790c0468faac368a5c64c171b93af790418d238c26e8a4.avif,https://images.gradientcollects.com/avif/3199441b614ac66311dea777b9fee9f71a86d116f9060316a8f36cdc19cc0a0c6de7bf49b7c2dfdff4567c651e0a730bb86c51c182669fc3978628f66df28298.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07529-09-00073-02,11.16,https://images.gradientcollects.com/avif/fb1c3b5a662edb207c02df4a711df9d7c910e0dfb720c3c4cf4085aea62a2a687456a16cf7ee4bf7721e20fef52d9b5ddc496593f073a17c464c38105c64d7df.avif,https://images.gradientcollects.com/avif/9bf9744b2c9db0a536527bffe41a22edb797efc09ffca42f23102856e40abe041d6c1775dbf443df5d3fbbf5e6757312c7c5d3e6e84c52251057e755521c1e04.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07529-09-00076-02,11.16,https://images.gradientcollects.com/avif/2ee3e5b0630f824b04011e342f27178baee0cf12fd580d4fc63fd68ffe80e08700420769c023e1038651e212167263f10647b7d0cb2d8c255754e03f150dd8bd.avif,https://images.gradientcollects.com/avif/11be0950bd5f69611030efcb2f5741c4d9625a559e47c1dac165e22726977d237dded76c04fb088e99936c2401c935da6faca88daedc3b8652c2c2955401217a.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07529-09-00079-02,11.16,https://images.gradientcollects.com/avif/2483d47c85bae3f6bcea659d7f53a36e32f55f19a402407af2fdb956de1001f75427b30710db1b4c1e91e10dcaf9f30491da1b2999f533866ac504131720caaa.avif,https://images.gradientcollects.com/avif/6377e279d842c6f8b3e514f8d3351ad3a95803b5d6e279ee1307a4c54b9bf24ab4f5584ef45511912cd6b72eb1cd689bb7dcd9449899cc31904a6ed70d75cee9.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07529-09-00082-02,11.96,https://images.gradientcollects.com/avif/c69b83f6a1684770da04290a498857c4957056b546df653dc4872a6153a26ad0bc658d5de32f3e26e593efeaa5c0dfa2dc4e38c852e9bf81ba68d49d78631dcd.avif,https://images.gradientcollects.com/avif/21fbcf72cf934677ded65bc9a1adf39efee3b6e4a6ec4cc3a1d40804ab6818b3319c2e48dfda6edb8b97a4db569c9e8267b4eeffbb0794b579ca8a8235b7e39c.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07529-09-00083-02,34.49,https://images.gradientcollects.com/avif/16f43d38de672c231ae82756a4cb741070dea145049d07dfc8f03f240da310d501797b0385029aaa4e8bb42159b3b8cabb921a6f227ef0e9871e5cdd97c79e55.avif,https://images.gradientcollects.com/avif/9cb53faee32c727b59c879af43051c9a9c9d559dc80fa94734d92303ac6b37f3bef2f038c6cbcce8b186a7a32b18ff3901be1a616ff27b3a35d5435e296a2c76.avif,40,40,#6dfad6|#4cb4ff|#99e7ff,rare,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07529-09-00085-02,34.49,https://images.gradientcollects.com/avif/8ddb2d60589c89c2d059a0912c67d17e5becd7efdd120eb3d3c0c3e31b38a608863da506b35349597f8185b743b78b81e8abad6cc487bfcc95a5f45a750544a3.avif,https://images.gradientcollects.com/avif/78b407ae6f4c23e979dc0597c437b6451b059bd87678a98cda2b580f36ddb8b80c4aaf9cb02d22e5ff1db5a8b27efe37993d1d12d7932e63c581c4af915fc22d.avif,40,40,#6dfad6|#4cb4ff|#99e7ff,rare,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07529-09-00088-02,39.85,https://images.gradientcollects.com/avif/0f6183863b9435a938e8c2f829dbb6a42849efddece2a8c305e9e1ccdc9b8d56b65a94c7398d670631ac34a2000f986858194c9cedf60d9f46128c74d346147b.avif,https://images.gradientcollects.com/avif/f9990b76a4a89d734ec10f22f8c7a9ade1b14881fa209b5a2be0c40eb84db62aefeeb3a06d8126e3c13b4115b82fe7cc9578124e4cba42a3a7035e362efeeb75.avif,40,40,#6dfad6|#4cb4ff|#99e7ff,rare,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07529-09-00087-02,39.85,https://images.gradientcollects.com/avif/58312ad3d02c22aa554017b9ffadc8251c9277980eaa3970396343439edd994f36f8a8bf42bc1047b1440aec15d6fae6ccd3ab3a03146d221f37f547093dde43.avif,https://images.gradientcollects.com/avif/ee2711f505a8641e5fbf51aa73bba5d660262ec7b9cb88a69d6bb93fb50b259c3b5a543fbda52a23888d48f827e8a271b1c4a638eef020e3cdd0d12f5ae08432.avif,40,40,#6dfad6|#4cb4ff|#99e7ff,rare,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07529-09-00092-02,39.85,https://images.gradientcollects.com/avif/3da7eb3e80879cd242765ff7f51c8c75aa4cc8c48e2c9b4943bf825736af5413abe1cdc6c7531a6447dde01160923ac69529d320aa68adfbd7170a10cbf699bd.avif,https://images.gradientcollects.com/avif/7c37daddc68dd1636248ef6d8baee8159915e152b8304346849dd052c0747fb63c0a06c6516c44e85dd01918ed6cd2d9847f1f82731f8de42a6d906b9b6f766e.avif,40,40,#6dfad6|#4cb4ff|#99e7ff,rare,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07529-09-00095-02,15.1,https://images.gradientcollects.com/avif/613b1e06d2bdca7ed68c6db905224b345c35f129dedda607322733871f978a7d5f24a7cd129d3f94184a786ac465fdae869c12178e9d6475c33a0066c7fd04cc.avif,https://images.gradientcollects.com/avif/dcb5355d90ee8d4718d1f0631dac46e8c7f9fd1248b25795156a726a8b1d3675eaf6d708a2c03166f952391fbe9eab479332d74756d468a641090340e219135b.avif,40,40,#6dfad6|#4cb4ff|#99e7ff,rare,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07529-09-00097-02,15.1,https://images.gradientcollects.com/avif/1f5f91364df4e8efd8a1ec3ced057f7a1d42c7b4d43f32ffe57491777e6a7f4ee1b14425d3390895f9713ef282c23dc8d8af0618dff39155759646b9b533907b.avif,https://images.gradientcollects.com/avif/aa0829e1ea9bf35e1d3b1704645709aa31292bdf3b31652d0cbd49831ce5c53667b33feeca744751a3f2fc76ce013886886ae8a52522348c2605b4e7f708dbc7.avif,40,40,#6dfad6|#4cb4ff|#99e7ff,rare,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07529-09-00027-02,6.72,https://images.gradientcollects.com/avif/42ac6f17f4fa3c7b7010ac4c67f6c6c9422c27ce78f2f15d1e745c0e1c0fe5ae113e4aaf92226cace242717f25fcd3be8ad44aaabef470cb8c8706e9e044e32c.avif,https://images.gradientcollects.com/avif/0879805cbd0a82280cc560d877ea4d4cb822614418fbf605519a8a716d365012b7b5048ef26c5ff8494d1a34a6e1a6270c9a2c3d5aac33f50f3f46b0001ecd05.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07529-09-00041-02,37.63,https://images.gradientcollects.com/avif/634023806197bc50fadee592081260acb077416bcee2ebbed2cdbf7e8035024657e38124071571af07291b4433f5e77938b5c227e7a4cda1e85c093ac3e12a49.avif,https://images.gradientcollects.com/avif/882740d3ce06fe09da94ba57aaa4e02da59f77db36e1107a4fdcabcc7aa055e1c68c7d370538ce23c3dc049619c9dd62069ca7358168197743d186944a161413.avif,40,40,#6dfad6|#4cb4ff|#99e7ff,rare,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07529-09-00052-02,31.54,https://images.gradientcollects.com/avif/bd6f483fb0c0cb74e36090d255371e8d5577ef80a23371c7d0b635060204d22bb9edb341dfe6204b141f04b3381f6b157c79d372fb5493b45520494459b66f60.avif,https://images.gradientcollects.com/avif/39e4fa1718faba7102c5f38bf86065f596857518969f6bb01b3019a2e4684127547f50db2f1e5651b597a2e93af764919deaa6c93606e0a0509ef4cfb98aec82.avif,40,40,#6dfad6|#4cb4ff|#99e7ff,rare,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07529-09-00003-02,12.22,https://images.gradientcollects.com/avif/1bced5517ca3aaa1fd09fb27bee040d4c67326bb0eb81c71791de9c62165a7bf19a8c1c7cfdb2331023e20ad88cfb829ce4a59736d52ec63ee9ffc3fee234ace.avif,https://images.gradientcollects.com/avif/963f6a32cb3e96564800de21020b19746a4b26433544319126ea596c1fdfdf461a1d85aff5a0ae11a6b662872778ee49e51f48482c2cea5710eba1ca4d9f4452.avif,40,40,#6dfad6|#4cb4ff|#99e7ff,rare,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07529-09-00009-02,8.26,https://images.gradientcollects.com/avif/78922a52aa19711b45ed5bd52c8a8316c5029f8e1be1e5ebfa6299ff85ff4cc2bf9126fb06caeeaf60697ade7350759109362f17a8263dedc4d6b1745c7b7c82.avif,https://images.gradientcollects.com/avif/eb1940ca038304ec0e458608b7a59ce24b63dd83b8ea8991c3d1e3fe28a57bde21041d64a3f4c7b960fb819910dcd61fd1d688abe284baf2b10cdf21b3612101.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07529-09-00013-02,13.78,https://images.gradientcollects.com/avif/fa94492a273e6ddc46019bb6593a257ebcd5d130bf2d4afd1fd28062869f7efe31975b6546e61c4b619f5de8b0fcd8ce8018364ea1e497bc3518e821ff8173dc.avif,https://images.gradientcollects.com/avif/3473778b0a8b669b25edb8add4f1b349ce6339230f39695b62b2056df066419f6b91a10812726e7a7687678b0aff0bf4433990679115258938638b61223f70b6.avif,40,40,#6dfad6|#4cb4ff|#99e7ff,rare,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
