card_id,url_front_preprocessed,url_back_preprocessed,price_radar.suggested
S07529-09-00206-11,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00206-11_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00206-11_back_preprocessed.png,46.47
S07529-09-00209-11,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00209-11_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00209-11_back_preprocessed.png,10.17
S07529-09-00207-11,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00207-11_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00207-11_back_preprocessed.png,5.12
S07529-09-00211-11,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00211-11_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00211-11_back_preprocessed.png,36.29
S07529-09-00212-11,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00212-11_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00212-11_back_preprocessed.png,36.29
S07529-09-00213-11,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00213-11_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00213-11_back_preprocessed.png,36.29
S07529-09-00216-11,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00216-11_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00216-11_back_preprocessed.png,7.52
S07529-09-00214-11,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00214-11_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00214-11_back_preprocessed.png,7.52
S07529-09-00215-11,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00215-11_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00215-11_back_preprocessed.png,7.52
S07529-09-00217-11,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00217-11_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00217-11_back_preprocessed.png,7.52
S07529-09-00218-11,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00218-11_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00218-11_back_preprocessed.png,7.52
S07529-09-00220-11,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00220-11_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00220-11_back_preprocessed.png,7.52
S07529-09-00221-11,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00221-11_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00221-11_back_preprocessed.png,7.52
S07529-09-00222-11,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00222-11_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00222-11_back_preprocessed.png,7.52
S07529-09-00135-11,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00135-11_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00135-11_back_preprocessed.png,27
S07529-09-00223-11,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00223-11_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00223-11_back_preprocessed.png,7.52
S07529-09-00224-11,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00224-11_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00224-11_back_preprocessed.png,7.52
S07529-09-00225-11,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00225-11_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00225-11_back_preprocessed.png,7.52
S07529-09-00226-11,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00226-11_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00226-11_back_preprocessed.png,7.52
S07529-09-00122-11,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00122-11_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00122-11_back_preprocessed.png,78.57
S07529-09-00130-11,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00130-11_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00130-11_back_preprocessed.png,15.09
S07529-09-00136-11,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00136-11_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00136-11_back_preprocessed.png,18.76
S07529-09-00140-11,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00140-11_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00140-11_back_preprocessed.png,22.63
S07529-09-00123-11,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00123-11_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00123-11_back_preprocessed.png,78.57
S07529-09-00125-11,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00125-11_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00125-11_back_preprocessed.png,62.8
S07529-09-00124-11,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00124-11_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00124-11_back_preprocessed.png,92.37
S07529-09-00126-11,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00126-11_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00126-11_back_preprocessed.png,58.72
S07529-09-00127-11,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00127-11_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00127-11_back_preprocessed.png,19.68
S07529-09-00128-11,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00128-11_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00128-11_back_preprocessed.png,38.65
S07529-09-00129-11,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00129-11_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00129-11_back_preprocessed.png,21.03
S07529-09-00131-11,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00131-11_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00131-11_back_preprocessed.png,16.7
S07529-09-00133-11,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00133-11_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00133-11_back_preprocessed.png,50.89
S07529-09-00132-11,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00132-11_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00132-11_back_preprocessed.png,50.89
S07529-09-00134-11,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00134-11_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00134-11_back_preprocessed.png,50.89
S07529-09-00137-11,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00137-11_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00137-11_back_preprocessed.png,18.76
S07529-09-00138-11,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00138-11_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00138-11_back_preprocessed.png,18.76
S07529-09-00139-11,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00139-11_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00139-11_back_preprocessed.png,22.63
S07529-09-00141-11,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00141-11_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00141-11_back_preprocessed.png,14.3
S07529-09-00142-11,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00142-11_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00142-11_back_preprocessed.png,0
S07529-09-00144-11,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00144-11_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00144-11_back_preprocessed.png,18.26
S07529-09-00143-11,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00143-11_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00143-11_back_preprocessed.png,3.42
S07529-09-00145-11,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00145-11_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00145-11_back_preprocessed.png,6.44
S07529-09-00146-11,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00146-11_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00146-11_back_preprocessed.png,32.82
S07529-09-00147-11,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00147-11_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00147-11_back_preprocessed.png,29.37
S07529-09-00149-11,https://ocs-verifai-public-images.s3.amazonaws.com/images/S07529-09-00149-11_front_preprocessed.png,https://ocs-verifai-public-images.s3.amazonaws.com/images/S07529-09-00149-11_back_preprocessed.png,
S07529-09-00148-11,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00148-11_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00148-11_back_preprocessed.png,31.94
S07529-09-00151-11,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00151-11_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00151-11_back_preprocessed.png,10
S07529-09-00150-11,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00150-11_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00150-11_back_preprocessed.png,10
S07529-09-00152-11,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00152-11_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00152-11_back_preprocessed.png,35.37
S07529-09-00153-11,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00153-11_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00153-11_back_preprocessed.png,35.37
S07529-09-00157-11,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00157-11_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00157-11_back_preprocessed.png,6.71
S07529-09-00154-11,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00154-11_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00154-11_back_preprocessed.png,18.41
S07529-09-00155-11,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00155-11_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00155-11_back_preprocessed.png,6.32
S07529-09-00156-11,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00156-11_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00156-11_back_preprocessed.png,7.55
S07529-09-00158-11,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00158-11_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00158-11_back_preprocessed.png,4.9
S07529-09-00159-11,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00159-11_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00159-11_back_preprocessed.png,4.25
S07529-09-00160-11,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00160-11_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00160-11_back_preprocessed.png,30.28
S07529-09-00162-11,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00162-11_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00162-11_back_preprocessed.png,30.28
S07529-09-00161-11,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00161-11_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00161-11_back_preprocessed.png,30.28
S07529-09-00001-10,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00001-10_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00001-10_back_preprocessed.png,30.99
S07529-09-00004-10,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00004-10_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00004-10_back_preprocessed.png,0
S07529-09-00006-10,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00006-10_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00006-10_back_preprocessed.png,27.22
S07529-09-00007-10,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00007-10_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00007-10_back_preprocessed.png,11.13
S07529-09-00008-10,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00008-10_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00008-10_back_preprocessed.png,11.13
S07529-09-00010-10,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00010-10_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00010-10_back_preprocessed.png,7.06
S07529-09-00011-10,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00011-10_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00011-10_back_preprocessed.png,7.06
S07529-09-00012-10,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00012-10_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00012-10_back_preprocessed.png,7.06
S07529-09-00016-10,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00016-10_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00016-10_back_preprocessed.png,7.06
S07529-09-00017-10,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00017-10_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00017-10_back_preprocessed.png,35.5
S07529-09-00018-10,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00018-10_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00018-10_back_preprocessed.png,5.24
S07529-09-00019-10,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00019-10_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00019-10_back_preprocessed.png,5.39
S07529-09-00021-10,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00021-10_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00021-10_back_preprocessed.png,51.68
S07529-09-00022-10,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00022-10_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00022-10_back_preprocessed.png,51.68
S07529-09-00023-10,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00023-10_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00023-10_back_preprocessed.png,51.68
S07529-09-00026-10,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00026-10_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00026-10_back_preprocessed.png,24.72
S07529-09-00029-10,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00029-10_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00029-10_back_preprocessed.png,7.29
S07529-09-00030-10,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00030-10_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00030-10_back_preprocessed.png,9.23
S07529-09-00028-10,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00028-10_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00028-10_back_preprocessed.png,0
S07529-09-00031-10,https://ocs-verifai-public-images.s3.amazonaws.com/images/S07529-09-00031-10_front_preprocessed.png,https://ocs-verifai-public-images.s3.amazonaws.com/images/S07529-09-00031-10_back_preprocessed.png,0.84
S07529-09-00032-10,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00032-10_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00032-10_back_preprocessed.png,43.87
S07529-09-00035-10,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00035-10_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00035-10_back_preprocessed.png,6.78
S07529-09-00036-10,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00036-10_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00036-10_back_preprocessed.png,9.65
S07529-09-00038-10,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00038-10_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00038-10_back_preprocessed.png,11.84
S07529-09-00043-10,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00043-10_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00043-10_back_preprocessed.png,9.65
S07529-09-00045-10,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00045-10_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00045-10_back_preprocessed.png,4.55
S07529-09-00046-10,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00046-10_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00046-10_back_preprocessed.png,4.91
S07529-09-00044-10,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00044-10_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00044-10_back_preprocessed.png,22.94
S07529-09-00047-10,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00047-10_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00047-10_back_preprocessed.png,5.18
S07529-09-00048-10,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00048-10_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00048-10_back_preprocessed.png,10.75
S07529-09-00052-10,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00052-10_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00052-10_back_preprocessed.png,29.52
S07529-09-00062-10,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00062-10_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00062-10_back_preprocessed.png,0
S07529-09-00024-10,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00024-10_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00024-10_back_preprocessed.png,6.9
S07529-09-00000-10,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00000-10_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00000-10_back_preprocessed.png,16.12
S07529-09-00002-10,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00002-10_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00002-10_back_preprocessed.png,4.29
S07529-09-00003-10,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00003-10_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00003-10_back_preprocessed.png,7.24
S07529-09-00013-10,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00013-10_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00013-10_back_preprocessed.png,7.06
S07529-09-00009-10,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00009-10_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00009-10_back_preprocessed.png,11.13
S07529-09-00005-10,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00005-10_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00005-10_back_preprocessed.png,4.27
S07529-09-00034-10,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00034-10_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00034-10_back_preprocessed.png,25.29
S07529-09-00014-10,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00014-10_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00014-10_back_preprocessed.png,7.06
S07529-09-00015-10,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00015-10_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00015-10_back_preprocessed.png,7.06
S07529-09-00027-10,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00027-10_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00027-10_back_preprocessed.png,6.94
S07529-09-00020-10,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00020-10_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00020-10_back_preprocessed.png,19.73
S07529-09-00025-10,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00025-10_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00025-10_back_preprocessed.png,19.65
S07529-09-00039-10,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00039-10_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00039-10_back_preprocessed.png,11.84
S07529-09-00057-10,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00057-10_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00057-10_back_preprocessed.png,3.79
S07529-09-00067-10,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00067-10_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00067-10_back_preprocessed.png,29.92
S07529-09-00033-10,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00033-10_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00033-10_back_preprocessed.png,12.39
S07529-09-00037-10,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00037-10_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00037-10_back_preprocessed.png,9.65
S07529-09-00040-10,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00040-10_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00040-10_back_preprocessed.png,11.84
S07529-09-00051-10,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00051-10_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00051-10_back_preprocessed.png,15.38
S07529-09-00041-10,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00041-10_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00041-10_back_preprocessed.png,11.84
S07529-09-00054-10,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00054-10_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00054-10_back_preprocessed.png,3.79
S07529-09-00042-10,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00042-10_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00042-10_back_preprocessed.png,11.84
S07529-09-00049-10,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00049-10_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00049-10_back_preprocessed.png,10.75
S07529-09-00050-10,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00050-10_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00050-10_back_preprocessed.png,10.75
S07529-09-00055-10,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00055-10_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00055-10_back_preprocessed.png,3.79
S07529-09-00053-10,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00053-10_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00053-10_back_preprocessed.png,50.02
S07529-09-00056-10,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00056-10_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00056-10_back_preprocessed.png,3.79
S07529-09-00060-10,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00060-10_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00060-10_back_preprocessed.png,16
S07529-09-00058-10,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00058-10_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00058-10_back_preprocessed.png,16
S07529-09-00061-10,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00061-10_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00061-10_back_preprocessed.png,36.13
S07529-09-00059-10,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00059-10_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00059-10_back_preprocessed.png,16
S07529-09-00064-10,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00064-10_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00064-10_back_preprocessed.png,41.56
S07529-09-00063-10,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00063-10_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00063-10_back_preprocessed.png,12.74
S07529-09-00068-10,https://ocs-verifai-public-images.s3.amazonaws.com/images/S07529-09-00068-10_front_preprocessed.png,https://ocs-verifai-public-images.s3.amazonaws.com/images/S07529-09-00068-10_back_preprocessed.png,
S07529-09-00085-10,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00085-10_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00085-10_back_preprocessed.png,10.04
S07529-09-00065-10,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00065-10_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00065-10_back_preprocessed.png,41.56
S07529-09-00069-10,https://ocs-verifai-public-images.s3.amazonaws.com/images/S07529-09-00069-10_front_preprocessed.png,https://ocs-verifai-public-images.s3.amazonaws.com/images/S07529-09-00069-10_back_preprocessed.png,
S07529-09-00066-10,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00066-10_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00066-10_back_preprocessed.png,8.44
